NO_OF_FRAMES	558
NO_OF_CAMERAS	11
NO_OF_MARKERS	34
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-12-30, 09:50:46.772	1691.57365920
DATA_INCLUDED	3D
MARKER_NAMES	HR	HL	C7	MS	PX	AR	AL	T7	ELR	EMR	ELL	EML	PMR	PLR	DMR	DLR	PLL	PML	DML	DLL	SIPSR	SIPSL	SIASL	SIASR	CLR	CMR	CML	CLL	MLR	MMR	FAR	MML	MLL	FAL
HR X	HR Y	HR Z	HL X	HL Y	HL Z	C7 X	C7 Y	C7 Z	MS X	MS Y	MS Z	PX X	PX Y	PX Z	AR X	AR Y	AR Z	AL X	AL Y	AL Z	T7 X	T7 Y	T7 Z	ELR X	ELR Y	ELR Z	EMR X	EMR Y	EMR Z	ELL X	ELL Y	ELL Z	EML X	EML Y	EML Z	PMR X	PMR Y	PMR Z	PLR X	PLR Y	PLR Z	DMR X	DMR Y	DMR Z	DLR X	DLR Y	DLR Z	PLL X	PLL Y	PLL Z	PML X	PML Y	PML Z	DML X	DML Y	DML Z	DLL X	DLL Y	DLL Z	SIPSR X	SIPSR Y	SIPSR Z	SIPSL X	SIPSL Y	SIPSL Z	SIASL X	SIASL Y	SIASL Z	SIASR X	SIASR Y	SIASR Z	CLR X	CLR Y	CLR Z	CMR X	CMR Y	CMR Z	CML X	CML Y	CML Z	CLL X	CLL Y	CLL Z	MLR X	MLR Y	MLR Z	MMR X	MMR Y	MMR Z	FAR X	FAR Y	FAR Z	MML X	MML Y	MML Z	MLL X	MLL Y	MLL Z	FAL X	FAL Y	FAL Z	
1246.370	330.858	2486.520	1406.664	564.838	2524.615	1204.584	677.423	2307.442	1230.597	474.099	2137.005	1256.836	469.295	1908.942	937.051	591.459	2224.241	1468.363	565.260	2317.613	1268.709	846.069	2075.435	609.505	447.435	1824.706	622.350	564.029	1756.700	1945.373	455.323	2191.183	1935.533	546.761	2075.185	722.004	255.226	1422.111	674.706	201.669	1435.009	770.445	192.202	1329.824	668.466	126.188	1358.413	2165.100	170.799	1881.726	2202.213	160.542	1929.672	2314.033	106.307	1863.872	2259.452	111.205	1780.883	1381.420	967.218	1608.413	1506.491	961.421	1635.204	1626.320	670.230	1582.289	1241.146	698.959	1479.921	1068.318	484.103	875.083	1268.318	434.697	795.892	1401.578	345.303	1045.477	1612.059	244.208	1023.327	996.662	757.435	138.735	1146.837	719.000	141.995	1079.885	474.978	21.126	1423.007	87.281	311.905	1578.426	78.591	309.680	1370.529	-171.733	192.648
1249.576	329.636	2483.895	1409.871	563.812	2522.476	1207.957	676.203	2305.295	1233.828	472.925	2134.618	1260.709	468.108	1906.945	940.575	590.077	2222.256	1471.726	564.036	2316.066	1271.798	845.167	2073.323	610.987	447.891	1823.899	623.897	564.664	1756.515	1948.863	454.911	2191.109	1940.079	547.261	2075.955	716.270	257.007	1418.890	669.222	203.475	1431.975	763.039	194.207	1325.592	661.758	128.289	1355.075	2174.890	173.237	1883.869	2212.163	163.171	1933.307	2324.894	108.864	1868.858	2271.459	114.624	1784.731	1384.374	966.608	1606.653	1514.996	962.022	1635.367	1630.314	670.250	1580.527	1244.947	698.006	1477.900	1071.301	482.877	873.860	1270.405	433.506	794.746	1411.329	346.525	1039.020	1621.257	246.467	1017.723	996.754	757.302	138.917	1147.236	718.934	141.694	1080.230	474.811	20.992	1437.190	85.272	305.718	1597.529	72.646	307.903	1387.725	-175.647	188.787
1253.080	328.417	2481.572	1412.952	562.849	2520.664	1211.906	675.275	2303.050	1237.514	471.505	2132.672	1264.608	467.088	1904.735	944.074	588.606	2220.153	1474.858	562.992	2314.347	1274.969	844.099	2071.202	612.568	448.469	1822.976	625.381	565.399	1756.139	1952.389	454.676	2191.202	1943.888	547.228	2076.201	709.336	259.959	1414.230	663.131	205.829	1429.089	754.674	197.051	1320.136	653.065	131.357	1352.046	2185.089	175.394	1886.713	2220.798	165.406	1935.217	2335.427	111.578	1873.755	2283.490	117.278	1789.028	1387.418	966.145	1604.848	1520.071	961.668	1633.973	1635.087	669.439	1579.030	1247.990	697.453	1476.014	1072.099	480.919	873.618	1272.630	432.335	793.153	1421.054	347.654	1031.962	1631.063	248.515	1012.753	997.217	757.095	138.860	1147.225	718.769	141.259	1080.393	474.927	20.942	1449.268	82.026	298.615	1607.244	75.969	298.689	1404.796	-179.827	184.968
1256.518	327.315	2479.667	1416.264	561.795	2518.416	1214.831	673.601	2300.832	1241.356	470.363	2130.495	1268.053	466.331	1902.478	947.576	587.277	2218.121	1478.046	561.874	2312.507	1278.115	843.026	2069.319	614.145	449.045	1822.313	625.686	565.116	1756.437	1956.036	454.642	2191.333	1947.774	547.254	2076.798	704.563	261.408	1411.810	656.658	208.643	1426.302	747.039	199.572	1316.128	645.767	134.053	1349.305	2194.505	178.005	1888.852	2229.968	168.158	1938.774	2345.487	114.506	1878.498	2294.250	120.540	1791.554	1390.320	965.467	1602.607	1521.525	960.838	1631.067	1639.022	669.401	1577.106	1252.084	696.568	1473.982	1075.111	479.513	872.539	1275.688	432.091	792.204	1429.140	348.133	1025.437	1640.804	250.887	1007.097	997.662	757.040	138.965	1147.538	718.729	140.859	1080.322	474.709	20.853	1471.644	76.819	291.475	1622.256	74.260	293.736	1422.753	-183.964	181.604
1260.177	326.251	2477.732	1419.746	560.681	2516.135	1217.795	672.315	2298.419	1245.208	469.142	2128.664	1271.891	464.955	1900.438	951.304	586.075	2216.244	1481.408	560.762	2310.960	1281.591	842.133	2067.537	615.674	449.829	1821.711	626.934	565.661	1756.292	1959.642	454.610	2191.379	1951.576	547.204	2077.161	698.625	263.686	1409.026	651.197	210.774	1424.183	739.551	201.944	1312.720	639.080	136.892	1346.135	2210.814	182.866	1889.599	2238.929	170.650	1941.703	2354.777	117.903	1882.724	2303.239	122.702	1797.170	1393.126	964.712	1600.525	1519.169	960.013	1626.695	1643.116	669.450	1575.251	1255.706	695.555	1471.759	1075.619	477.448	872.216	1278.729	431.718	790.296	1439.176	349.228	1019.022	1650.849	253.224	1001.960	998.170	756.781	138.754	1148.337	718.729	140.612	1077.060	474.502	22.350	1487.374	73.816	286.071	1639.331	70.622	290.889	1440.890	-188.076	178.640
1263.931	325.082	2475.663	1423.186	559.599	2514.321	1221.414	671.236	2296.445	1249.106	467.791	2126.911	1276.070	463.644	1898.484	955.010	584.731	2214.237	1484.831	559.796	2309.140	1284.984	841.040	2065.111	617.009	450.580	1821.214	629.807	567.525	1755.841	1963.392	454.603	2191.431	1955.480	547.240	2077.468	693.379	265.592	1406.750	645.757	213.049	1422.261	731.748	204.639	1308.591	630.914	140.142	1343.979	2219.656	185.191	1890.916	2247.633	173.077	1944.871	2364.233	121.243	1887.550	2314.651	125.119	1801.847	1396.047	963.834	1598.513	1521.746	959.867	1624.893	1646.864	669.551	1573.300	1259.646	694.565	1469.591	1078.154	475.782	870.975	1279.475	428.758	789.430	1448.710	349.692	1012.892	1661.160	255.639	996.840	998.511	756.577	138.965	1152.269	720.967	140.957	1075.476	473.120	24.686	1503.194	70.970	281.073	1655.157	68.841	286.554	1458.674	-191.835	175.473
1267.589	323.890	2473.568	1426.575	558.595	2512.492	1225.370	670.176	2294.729	1252.579	466.683	2124.416	1279.682	462.759	1896.302	958.734	583.408	2212.251	1487.990	558.978	2307.255	1288.310	839.845	2062.639	618.569	451.445	1820.750	630.066	567.233	1756.239	1967.319	454.738	2191.806	1959.534	547.326	2077.857	687.389	268.191	1404.201	639.923	215.631	1420.117	724.547	206.891	1305.669	624.074	142.852	1342.245	2227.623	187.051	1895.050	2256.687	175.546	1948.859	2373.939	124.016	1892.754	2325.358	128.078	1806.397	1398.942	963.048	1596.500	1527.213	959.098	1624.314	1650.950	669.536	1571.468	1267.590	690.302	1469.664	1080.602	474.550	870.128	1281.791	427.426	788.682	1456.175	349.324	1007.680	1671.597	257.977	991.652	998.899	756.479	138.944	1153.336	723.037	144.621	1076.892	474.288	22.348	1518.893	68.248	275.851	1671.170	67.187	282.335	1476.837	-195.491	172.727
1270.678	322.851	2471.052	1430.412	557.288	2510.343	1229.429	669.201	2292.655	1256.305	465.587	2122.183	1283.485	461.822	1894.174	962.541	582.208	2210.338	1491.521	557.811	2305.756	1292.055	838.993	2061.447	620.178	452.370	1820.196	633.395	569.566	1755.425	1971.427	454.857	2192.705	1963.481	547.421	2078.344	681.391	270.862	1401.480	634.123	218.250	1418.498	717.313	209.590	1302.783	616.123	146.027	1340.137	2241.135	191.068	1896.380	2264.611	178.511	1951.916	2383.183	127.078	1898.122	2335.877	130.650	1810.460	1402.104	962.256	1594.747	1532.788	958.500	1623.522	1653.697	670.689	1568.949	1268.905	691.379	1466.820	1084.449	473.721	868.831	1283.265	425.598	786.827	1479.256	355.693	994.227	1682.217	260.437	986.376	999.655	756.239	138.775	1153.282	722.365	143.807	1077.662	473.961	22.302	1535.454	65.967	271.074	1687.265	65.828	278.256	1495.179	-199.010	169.963
1274.570	321.581	2468.810	1434.137	556.100	2508.608	1232.954	668.108	2290.461	1260.269	464.196	2120.136	1287.886	460.561	1892.367	966.500	581.025	2208.488	1495.213	556.740	2304.295	1295.789	837.986	2059.853	621.627	453.420	1819.960	635.230	570.712	1755.752	1975.559	455.135	2193.351	1967.678	547.728	2078.739	676.402	272.809	1400.093	628.839	220.696	1417.065	710.327	211.813	1300.547	609.672	148.904	1338.855	2245.556	191.733	1901.022	2273.284	181.038	1955.651	2392.473	130.149	1903.290	2345.990	133.522	1814.795	1405.247	961.665	1592.657	1535.688	958.870	1621.086	1657.854	670.633	1567.200	1271.871	691.270	1464.596	1087.624	472.574	867.630	1283.459	422.726	782.609	1493.137	358.161	987.520	1692.927	262.877	981.806	999.778	756.182	138.907	1150.435	718.372	139.993	1077.024	474.148	22.336	1550.514	63.327	266.503	1703.081	64.912	274.106	1514.054	-202.617	167.812
1278.786	320.270	2466.951	1437.863	554.971	2506.727	1236.634	666.605	2288.237	1264.191	463.025	2118.523	1291.868	459.168	1890.753	970.353	579.874	2206.447	1498.657	555.900	2302.307	1299.443	836.849	2056.771	623.338	454.488	1819.806	637.128	571.901	1756.175	1979.588	455.366	2193.724	1971.921	548.089	2079.377	671.246	275.262	1398.595	618.686	226.536	1414.821	703.086	214.636	1298.169	602.130	152.300	1337.666	2262.277	197.431	1902.584	2281.986	183.465	1959.694	2401.412	132.796	1908.256	2356.385	135.684	1819.934	1408.432	960.555	1590.914	1538.877	957.561	1619.391	1663.248	669.602	1565.655	1275.403	690.508	1462.520	1087.175	469.978	867.881	1287.462	422.018	781.721	1496.249	355.638	984.305	1703.907	265.267	977.179	1000.113	756.034	138.851	1150.999	718.398	139.692	1077.056	473.936	22.494	1568.082	60.954	261.645	1719.839	63.295	270.669	1533.091	-206.073	165.494
1282.632	319.179	2465.134	1441.774	553.711	2504.828	1240.784	665.636	2286.526	1268.223	461.951	2116.684	1295.700	458.171	1888.807	974.426	578.715	2204.778	1502.348	554.924	2300.824	1303.245	835.884	2054.917	624.718	455.605	1819.679	639.304	573.414	1756.696	1983.552	455.617	2193.985	1976.151	548.326	2079.862	665.822	277.791	1397.060	614.712	228.467	1414.358	697.558	216.361	1296.473	595.608	155.235	1336.944	2265.269	197.290	1907.301	2289.993	186.279	1962.631	2410.373	135.652	1913.331	2366.610	138.265	1824.924	1411.540	959.672	1588.934	1538.376	957.599	1615.639	1667.354	669.633	1563.602	1279.250	689.548	1460.351	1091.662	469.610	866.192	1291.984	421.825	780.941	1509.751	357.013	977.451	1715.019	267.729	972.350	1000.419	755.710	139.146	1151.443	718.263	139.345	1077.762	473.676	22.097	1584.938	58.521	257.033	1736.369	62.412	267.140	1552.409	-209.244	163.250
1286.568	318.106	2463.329	1445.389	552.845	2502.778	1244.247	664.200	2284.317	1272.646	460.616	2114.818	1300.193	456.816	1886.897	978.526	577.750	2202.934	1506.137	553.953	2299.349	1307.150	834.921	2053.562	626.308	456.857	1819.673	641.385	574.829	1757.203	1987.649	455.671	2194.483	1980.623	548.640	2080.682	660.634	280.225	1396.145	609.472	231.154	1413.904	689.160	219.943	1294.267	588.277	158.781	1336.359	2279.514	201.834	1908.763	2298.414	188.684	1966.578	2419.152	138.667	1918.892	2376.801	140.534	1829.879	1414.665	958.684	1586.846	1539.771	957.541	1612.756	1670.844	670.489	1561.307	1283.297	688.295	1458.284	1095.539	468.664	864.831	1294.326	421.029	779.140	1519.277	357.227	972.055	1726.179	270.238	967.894	1000.923	755.653	139.085	1151.754	717.979	138.326	1077.842	473.701	22.103	1600.236	56.365	254.201	1753.171	61.693	263.714	1572.137	-212.487	161.567
1290.702	316.844	2461.158	1449.499	551.597	2501.200	1248.450	663.311	2282.070	1276.791	459.370	2113.110	1304.552	455.383	1884.940	982.661	576.614	2201.067	1509.858	552.789	2297.938	1311.028	833.713	2051.002	627.903	458.030	1819.778	642.958	575.934	1757.521	1991.812	455.934	2195.016	1985.203	548.921	2081.631	655.623	282.684	1395.753	604.464	233.850	1413.684	681.717	223.051	1292.942	584.870	160.409	1336.423	2279.352	200.763	1916.537	2307.060	191.335	1970.298	2427.883	141.712	1924.287	2385.781	143.568	1833.944	1417.738	957.865	1584.388	1548.647	955.946	1613.671	1675.380	670.169	1559.405	1287.441	687.029	1456.283	1094.073	465.731	864.205	1296.984	419.143	777.949	1529.799	357.712	967.289	1737.498	272.414	963.596	1001.138	755.477	139.265	1154.947	721.421	140.908	1077.840	473.769	21.804	1617.518	54.447	250.205	1769.374	61.778	259.806	1591.667	-215.503	159.618
1294.475	315.755	2458.623	1453.763	550.210	2499.694	1251.333	661.105	2280.092	1280.831	458.336	2111.153	1308.683	454.303	1882.974	986.894	575.652	2199.374	1513.733	551.799	2296.451	1315.122	832.599	2048.652	629.477	459.374	1819.883	644.589	577.164	1757.807	1996.155	456.223	2195.793	1989.615	549.075	2081.815	651.315	284.903	1395.267	599.791	236.094	1413.986	674.226	225.980	1292.191	575.577	165.080	1336.147	2286.928	203.330	1918.537	2314.528	194.078	1973.717	2436.663	144.397	1929.685	2395.506	146.029	1839.096	1420.279	958.032	1582.998	1550.119	955.761	1610.625	1680.232	669.690	1557.574	1291.457	685.832	1454.178	1098.470	463.810	862.412	1299.396	417.711	776.175	1540.995	358.196	962.056	1748.650	275.017	959.517	1001.794	755.339	139.204	1155.698	721.395	140.643	1077.997	473.381	22.226	1635.398	52.614	246.002	1786.212	61.330	256.700	1611.886	-218.492	158.462
1298.375	314.664	2456.578	1457.481	549.428	2497.418	1256.925	661.191	2278.189	1285.020	457.012	2108.963	1313.037	452.922	1881.289	991.106	574.756	2197.611	1517.705	550.764	2294.872	1319.249	831.666	2047.162	631.387	460.847	1820.613	646.478	578.558	1758.131	2000.606	456.687	2196.736	1993.962	549.124	2082.502	646.697	287.366	1395.122	595.154	238.801	1414.499	670.019	227.274	1292.039	568.499	168.731	1336.393	2294.247	204.890	1923.615	2322.886	196.762	1977.765	2445.181	146.964	1934.996	2405.176	148.231	1843.919	1424.512	955.586	1581.002	1550.877	956.001	1607.239	1684.637	669.708	1555.573	1295.548	684.616	1452.092	1102.077	463.636	861.981	1301.643	416.444	774.434	1552.427	358.683	956.940	1760.101	277.372	955.533	1002.165	755.202	139.179	1156.296	721.416	140.421	1077.813	473.545	21.676	1651.636	49.896	243.081	1803.605	60.797	253.948	1631.889	-220.997	156.791
1302.918	313.441	2454.900	1461.569	548.366	2495.619	1259.575	659.086	2275.887	1289.237	455.696	2106.949	1317.586	451.567	1879.672	995.501	573.932	2195.963	1521.740	549.933	2293.221	1323.389	830.724	2045.246	633.004	462.493	1821.415	648.279	580.115	1758.940	2004.979	457.051	2197.345	1998.555	549.634	2083.566	642.256	289.743	1395.459	589.724	242.445	1414.219	664.232	229.911	1291.772	562.587	172.070	1336.873	2303.080	205.916	1927.598	2330.635	199.151	1981.424	2453.066	150.023	1939.575	2414.581	150.538	1848.964	1427.985	954.445	1579.123	1557.614	955.682	1607.134	1688.963	669.798	1553.413	1300.543	682.621	1450.426	1106.213	462.914	860.127	1304.384	414.912	772.838	1560.574	357.341	953.549	1771.518	279.740	951.707	1002.757	755.062	139.079	1156.816	721.264	139.886	1077.925	473.337	21.728	1668.507	48.541	239.935	1820.491	60.804	251.294	1652.406	-223.437	155.715
1307.266	312.291	2452.950	1465.763	547.238	2493.962	1263.672	657.452	2274.117	1293.419	454.636	2105.282	1321.949	450.461	1877.816	999.908	573.032	2194.212	1525.700	548.820	2291.865	1327.586	829.546	2042.778	634.693	464.119	1821.853	650.648	581.985	1759.971	2009.413	457.280	2198.050	2003.262	549.886	2084.200	637.076	292.819	1395.235	585.233	245.393	1414.930	658.202	232.534	1291.649	557.144	175.213	1337.527	2311.125	208.666	1930.799	2338.306	202.106	1984.644	2461.349	152.915	1944.907	2423.570	152.990	1854.060	1431.518	953.495	1576.905	1562.264	953.759	1604.800	1693.118	669.987	1551.416	1305.077	681.090	1448.444	1108.490	460.958	859.466	1307.213	413.279	771.437	1569.769	356.992	949.200	1782.930	282.003	948.229	1003.365	754.929	139.033	1157.440	721.084	139.363	1077.257	473.246	22.077	1686.171	47.464	236.928	1837.823	60.988	248.581	1672.977	-225.814	154.521
1311.358	311.533	2450.929	1470.263	545.938	2492.352	1267.749	656.219	2271.472	1298.176	453.138	2103.678	1326.926	448.782	1876.156	1004.407	572.315	2192.597	1529.741	547.808	2290.407	1331.837	828.463	2040.682	636.099	465.828	1822.446	652.997	583.672	1760.873	2013.756	457.549	2198.689	2007.778	550.231	2084.992	633.254	295.160	1396.329	580.854	248.289	1415.982	652.302	235.223	1291.873	554.180	177.249	1338.664	2319.803	210.781	1934.915	2346.335	204.665	1989.016	2469.700	155.495	1950.297	2432.184	155.847	1858.077	1434.978	952.176	1575.129	1565.567	953.293	1602.227	1698.074	669.635	1549.548	1309.686	679.582	1446.441	1111.192	459.512	858.333	1309.806	411.948	769.791	1582.743	357.391	944.322	1794.438	284.443	944.636	1003.666	754.980	139.545	1158.687	721.661	139.660	1077.840	473.120	21.753	1703.771	46.137	233.476	1855.321	61.164	246.275	1694.160	-228.047	153.538
1315.995	310.211	2449.242	1474.545	544.885	2490.517	1272.032	655.275	2269.631	1302.925	451.934	2101.969	1331.631	447.471	1874.528	1008.969	571.517	2190.794	1534.028	546.699	2289.067	1336.305	827.339	2038.982	637.611	467.555	1823.035	654.489	585.060	1761.530	2018.226	457.767	2199.439	2012.624	550.508	2086.076	629.668	297.478	1397.086	576.516	251.307	1417.200	646.757	238.048	1292.471	548.268	180.820	1340.071	2327.761	213.252	1938.004	2353.871	207.136	1992.284	2477.922	157.992	1955.434	2441.155	157.950	1863.195	1438.444	951.021	1573.039	1568.733	953.227	1599.963	1702.888	669.414	1547.482	1314.295	677.984	1444.431	1115.679	458.641	856.412	1312.259	410.851	767.535	1594.014	357.116	939.362	1806.187	286.636	941.225	1004.119	754.728	139.488	1158.689	720.860	138.721	1077.953	473.101	21.497	1722.549	44.721	229.398	1872.525	61.634	243.913	1715.172	-229.894	152.533
1320.293	309.226	2447.375	1478.710	544.067	2488.313	1277.093	654.370	2267.857	1307.286	450.783	2100.380	1335.986	446.321	1872.801	1013.645	570.909	2189.389	1538.221	545.760	2287.350	1340.646	826.062	2036.726	640.558	468.581	1824.404	656.460	586.749	1762.437	2022.991	458.119	2200.660	2017.370	550.669	2087.100	625.590	300.210	1398.044	572.743	254.184	1418.733	641.453	240.851	1292.914	542.807	184.096	1341.962	2336.115	215.465	1941.588	2361.818	209.372	1996.159	2485.495	160.812	1960.045	2450.145	159.891	1867.909	1442.073	949.880	1570.955	1572.975	952.505	1598.554	1707.533	669.405	1545.391	1318.745	676.515	1442.434	1109.792	452.887	859.127	1315.103	409.389	765.857	1606.224	357.441	935.818	1817.815	289.086	937.969	1004.471	754.624	139.615	1152.651	715.022	133.001	1077.918	472.932	21.698	1738.979	43.572	228.105	1890.080	62.264	241.791	1736.541	-231.709	152.118
1324.359	308.337	2444.911	1483.159	542.980	2486.792	1282.058	653.490	2265.932	1312.228	449.353	2098.856	1341.222	444.599	1871.285	1018.356	570.232	2187.867	1542.511	544.789	2286.163	1345.257	824.948	2034.412	641.487	471.420	1825.748	659.027	588.691	1763.684	2027.633	458.318	2201.602	2022.353	550.915	2088.132	621.463	303.266	1398.560	568.797	257.226	1420.187	636.254	243.727	1294.002	537.799	187.614	1343.571	2344.347	217.811	1945.294	2369.685	211.735	2000.387	2493.374	163.347	1964.905	2458.828	162.624	1872.687	1445.723	948.581	1568.479	1576.746	952.228	1596.562	1712.474	669.319	1543.379	1323.517	674.926	1440.452	1112.838	451.319	857.499	1318.093	407.857	764.306	1614.429	355.860	932.970	1829.629	291.192	935.001	1005.412	754.423	139.756	1156.162	716.976	133.713	1077.476	472.851	21.856	1756.265	42.522	225.595	1907.650	63.031	239.678	1757.837	-233.172	151.362
1329.272	307.066	2442.983	1487.952	541.800	2485.293	1286.466	652.446	2264.084	1317.070	448.000	2097.203	1346.047	443.285	1869.445	1023.277	569.674	2186.314	1547.035	543.708	2285.040	1349.808	823.754	2032.411	643.325	473.353	1826.907	661.233	590.459	1765.580	2032.225	458.332	2202.453	2027.074	551.075	2089.065	618.013	305.960	1400.300	565.668	259.710	1422.580	631.384	246.483	1295.359	533.161	191.049	1345.718	2351.695	221.548	1947.636	2376.530	214.617	2003.093	2501.316	165.918	1969.880	2467.070	164.648	1877.041	1449.476	947.486	1566.610	1580.335	951.714	1594.389	1717.871	668.804	1541.394	1328.018	673.443	1438.498	1116.132	449.879	856.561	1320.996	406.299	762.683	1626.057	355.762	929.915	1841.372	293.462	931.992	1005.603	754.342	139.914	1157.156	717.260	133.416	1077.988	472.818	21.456	1775.188	41.973	222.092	1925.721	63.589	237.896	1779.565	-234.453	150.773
1334.018	306.045	2441.115	1492.668	540.628	2483.629	1291.814	651.648	2262.306	1321.625	446.790	2095.467	1351.144	441.576	1867.925	1028.110	569.178	2184.806	1551.337	542.603	2283.443	1354.415	822.736	2030.678	644.715	475.390	1828.055	663.433	592.306	1766.643	2036.814	458.452	2203.324	2032.233	551.228	2090.247	614.817	308.662	1402.234	562.314	262.638	1424.436	626.702	249.358	1296.680	528.637	194.380	1348.026	2360.188	222.596	1951.899	2384.514	216.763	2007.254	2509.328	168.147	1975.079	2475.523	167.472	1881.210	1453.440	946.127	1564.971	1584.031	950.280	1592.441	1723.128	668.347	1539.306	1332.613	672.087	1436.287	1128.790	452.447	851.443	1324.040	404.905	760.692	1638.598	355.770	925.582	1853.311	295.696	929.253	1006.278	754.115	140.282	1157.769	717.127	132.950	1078.026	472.875	21.318	1793.038	41.186	220.218	1943.273	64.758	236.135	1801.631	-235.686	150.606
1338.715	305.067	2439.483	1497.143	539.855	2481.632	1296.347	650.305	2260.209	1326.267	445.511	2093.556	1356.640	439.914	1866.122	1033.165	568.619	2183.348	1555.860	541.711	2282.183	1359.276	821.502	2028.042	648.184	476.331	1829.960	665.121	593.847	1768.168	2041.438	458.711	2204.417	2037.254	551.430	2091.296	611.183	311.848	1403.393	559.243	265.611	1426.883	622.140	252.301	1298.139	524.491	197.771	1350.358	2368.030	224.922	1954.972	2391.652	219.213	2010.351	2516.614	170.609	1978.966	2484.100	169.483	1886.325	1457.390	944.977	1563.107	1588.111	949.079	1590.482	1727.515	668.857	1536.874	1337.939	670.011	1434.486	1122.597	446.725	854.397	1326.802	403.905	758.682	1648.828	355.056	922.677	1865.270	297.591	926.639	1006.359	753.701	140.926	1158.247	717.008	132.164	1078.276	472.593	21.359	1810.624	40.826	218.334	1961.121	65.930	234.354	1823.649	-236.744	150.067
1343.575	304.063	2437.735	1501.572	539.214	2479.904	1300.796	649.191	2258.220	1331.131	444.224	2091.771	1361.191	438.666	1864.609	1038.256	568.156	2182.000	1560.420	540.585	2280.729	1364.087	820.284	2026.029	650.357	478.389	1831.720	668.188	596.175	1769.983	2046.455	458.866	2205.747	2042.097	551.484	2092.250	607.720	315.111	1405.061	556.236	268.853	1429.166	617.902	255.296	1300.115	520.209	201.394	1353.418	2375.984	226.941	1958.535	2399.561	221.012	2014.261	2524.273	173.081	1983.934	2491.836	172.740	1890.098	1461.280	943.658	1561.265	1592.032	948.382	1588.810	1732.708	668.718	1534.777	1342.946	668.472	1432.388	1125.826	445.011	852.998	1329.778	402.404	756.917	1661.784	355.335	918.614	1877.205	300.073	923.991	1007.267	753.411	140.793	1159.105	717.020	131.755	1078.195	472.584	21.279	1830.314	40.437	215.295	1979.141	67.234	232.684	1845.589	-237.378	149.981
